Motor_Power_HP,Working_Hours_Per_Day,Power_Fluctuation,Mechanical_Loss,Environmental_Loss,Electrical_Loss,Lifespan_Hours
3.5,10,17.754083655165996,0.7018300251041574,0.05853350821380293,5,38073.978351257705
3.5,11,2.859833641056717,1.5230212634349445,0.30910903165813053,5,41031.25489525036
3.5,12,16.437201185807126,1.4124844543129924,0.04067439032094988,5,39025.877731574845
3.5,13,1.6967542817038384,1.973279157002351,0.18713539787806016,5,38995.76295598049
3.5,14,18.944971547677174,1.9720021276457418,0.3766890926294708,5,38608.53896567
3.5,15,7.525191710618316,0.16700143339733753,0.3885734579637184,5,42006.76931822978
4.0,1,18.12708770189472,0.22239496461230268,0.24631255214542958,5,39682.90519088899
4.0,2,0.22707289534838138,0.9373212839882525,0.028151637840918675,5,41323.418023569655
4.0,3,11.667375301943192,1.9243450969490838,0.18743528976185203,5,39906.50917498617
4.0,4,5.714241725637215,1.7371982563789206,0.11179791925972632,5,41134.42507509808
4.0,5,19.859295922386007,0.14759312947079772,0.2769271422006604,5,39318.305965567204
4.0,6,19.38605071238198,1.0461956883402976,0.31469931906763127,5,40112.889626666205
4.0,7,12.551161601681269,1.1686286238462005,0.4505790052454945,5,38175.3130187991
4.0,8,0.9089276068291574,0.5619263791844606,0.47520574203827937,5,41401.47311433522
4.0,9,12.402651956030734,0.5547623659622654,0.09406057986188066,5,39159.01420500375
4.0,10,9.273968098799642,0.7067044560521056,0.29182805592543604,5,41986.04345119549
4.0,11,16.275900394138972,1.3694623451077585,0.08130846967244565,5,38584.5480943907
4.0,12,18.21854368987685,1.645074485846338,0.474899956645962,5,37476.195393236696
4.0,13,8.364860725812377,1.8654569667080265,0.4330319447502042,5,37437.61084626002
4.0,14,0.9043734021237881,0.05273394899450401,0.1882316834390248,5,40193.60231914768
4.0,15,7.617817132620431,1.9398287956292064,0.42105946156785434,5,39655.120026706085
4.5,1,16.766574094222758,0.9373863195899406,0.2074097511688326,5,40659.573219287195
4.5,2,17.294447525101063,1.6258020182601551,0.4998588366430653,5,39863.20977833596
4.5,3,19.93273674147811,1.110863411205255,0.38449370759025525,5,39972.071474670876
4.5,4,2.5831883030298997,1.9081020545174447,0.30308731722544,5,42435.20995636305
4.5,5,4.572856110069255,1.3434013688117135,0.3090641202289479,5,41544.374723388464
4.5,6,13.431463911855992,1.0406154018075866,0.38615919586781966,5,40047.33074540763
4.5,7,10.403270022239868,1.7043630006370802,0.27595341938724277,5,38542.93494121177
4.5,8,8.069657324247942,0.26803045690128147,0.014391338156669486,5,40285.73523753807
4.5,9,15.10274511347238,1.2406191027069293,0.3520398840496118,5,39327.04632204634
4.5,10,0.29089331335763857,0.701175117613194,0.29495884342731654,5,40815.15232676838
4.5,11,7.844880901994646,0.8749498440474581,0.4520793472468742,5,39151.862894979946
4.5,12,15.673060254822861,0.7930855646425403,0.31104335011393675,5,40651.49534526988
4.5,13,17.247274174934905,1.8990412473152842,0.07353674046451897,5,37703.70184725155
4.5,14,5.1648877659791665,0.9182715124765226,0.4900162876427385,5,38182.96189364613
4.5,15,9.852361879857392,0.6575032205750164,0.3167004271583629,5,38650.57329469903
5.0,1,2.5775944382129845,0.2560916779155449,0.07595134675614718,5,41951.522698597975
5.0,2,2.7765434529882027,1.2817494896064292,0.09094004219957241,5,40388.63285718637
5.0,3,9.479232805257446,1.3351154770420544,0.08615993560081492,5,40532.13132118387
5.0,4,3.8457803761734155,0.08173723253295773,0.08446753153608227,5,42047.81865363663
5.0,5,1.7740506751411123,0.24127174220120162,0.23038938401636289,5,41645.78986261097
5.0,6,4.12667436811585,0.7285397220961509,0.25170863542742844,5,40499.15789690648
5.0,7,15.988207978180853,1.2558007789818155,0.040879515974435954,5,38810.70497296187
5.0,8,17.471572482135546,1.8417448010636264,0.030538979927431875,5,37365.346596690404
5.0,9,14.965193807673167,0.36904203871275465,0.10467466166835515,5,39586.98599157768
5.0,10,7.40944205582764,0.9690459703820427,0.309127385765148,5,39746.49329903218
5.0,11,14.94941876267513,0.0733664057811958,0.12621847217201038,5,40897.39574099787
5.0,12,14.266991717691049,1.7904136753743987,0.25583872105783306,5,38622.44317773885
5.0,13,8.948247336469093,1.0652345329100463,0.12123525181736483,5,38332.457922171845
5.0,14,5.384864618987619,0.7545683262092453,0.010035598888863184,5,39840.474208498774
5.0,15,6.5499470435582925,0.23952426363850243,0.4452636403699475,5,39156.984689752964
5.5,1,11.871849071080973,1.3582046382889792,0.39458561930366914,5,40610.39408358068
5.5,2,10.742130836370956,1.1736822360417583,0.372719737092165,5,39755.881850123296
5.5,3,8.633190924593588,0.2551606055911275,0.14188795289936224,5,38942.424692366825
5.5,4,11.415566093378239,0.7121934517956925,0.49325762439648985,5,40765.36714257798
5.5,5,12.115496387137743,0.47445358347198896,0.05089123631020187,5,39983.8878542265
5.5,6,3.2136274651911134,0.3731340481026115,0.14254758434692355,5,40846.78936751052
5.5,7,3.4674719058950965,1.7935308492528503,0.040116872830821104,5,41839.18847003087
5.5,8,19.64757233817213,0.2240778043361047,0.19892779952287082,5,37539.097762698126
5.5,9,19.38940866550738,1.7310142517879605,0.40853603547463996,5,37915.28578642226
5.5,10,13.37286439848862,1.8587519782551716,0.2783814465069649,5,38126.727149990475
5.5,11,11.432253789397997,0.5599581873205683,0.38474646659596845,5,38748.97929737151
5.5,12,8.508728772328336,1.01522075736891,0.12120486620754012,5,39182.96103460767
5.5,13,2.2967364947840707,1.2212400848832652,0.14431527662012789,5,39626.69039835977
5.5,14,9.62280203709635,1.0651788651031717,0.025911768411213454,5,37424.43181382991
5.5,15,6.732085563878412,0.2688293538779485,0.03168748523638387,5,38778.50170295138
6.0,1,13.630054444478585,1.520455719779373,0.29781937030392214,5,38267.60591587514
6.0,2,9.431523771003167,0.8236818282945371,0.17443413327149765,5,39488.060357726295
6.0,3,3.624661323313203,0.132992534733555,0.3705603246450295,5,40196.363518833736
6.0,4,11.489462263598238,1.6836575535165441,0.06988618831314475,5,39268.79795544958
6.0,5,3.27311885731409,0.3285315958619859,0.40728736011569106,5,39216.450117819106
6.0,6,13.303944413924002,1.0461308495382386,0.17941524206175125,5,38627.03583148515
6.0,7,16.33198878943154,0.8782698171404368,0.1884722147124538,5,36985.813167468994
6.0,8,9.253595713392128,0.6027557483282842,0.37380469008812556,5,40066.6121461961
6.0,9,17.991491465491368,0.7677824427464228,0.2717764305569943,5,37365.01799815522
6.0,10,18.12944221929094,1.2484759918279842,0.058449020354182035,5,36868.398891859244
6.0,11,6.6981122931417225,0.2785441453267745,0.397012594635148,5,37723.47372623523
6.0,12,12.40145511857027,1.066922183952643,0.4469462915254788,5,37590.315274325054
6.0,13,6.234441355910965,0.4969782796289315,0.3719731462863385,5,37438.25959277197
6.0,14,0.6706486947155876,1.139779369742633,0.38122934287034527,5,38219.957507994906
6.0,15,16.425146093440258,0.22126347391041445,0.4232261458672591,5,35706.10189618187
6.5,1,2.5497732466396483,0.7945745811207345,0.3986476828897768,5,40375.81948578025
6.5,2,14.445051367861325,1.4400730730921487,0.32057381644264865,5,38827.817191793474
6.5,3,13.878968889342001,1.0854488866951923,0.12589952945347638,5,39464.81430583852
6.5,4,18.169011226672566,1.166783589532241,0.20042570838181994,5,38212.408603347125
6.5,5,9.240116072882653,1.8945666792236306,0.0766757015580401,5,37909.836360515474
6.5,6,12.229084708692957,0.03622036764168102,0.43606195447207574,5,35697.37878467528
6.5,7,18.642365649672247,1.1302663671784179,0.34832541193844613,5,36779.60650849141
6.5,8,3.050780858285227,1.1525767203336263,0.30335752319142795,5,37924.83812709547
6.5,9,8.48261342604772,1.4728884712494457,0.4671835073845074,5,37471.930332134456
6.5,10,2.264760916815105,1.9696823979246691,0.41944904322296706,5,36797.88492012822
6.5,11,2.493253624065337,1.8416837652347446,0.43494818103106414,5,34873.66756272307
6.5,12,7.980054077402605,0.10952327764406267,0.16759862082295046,5,37139.48097591844
6.5,13,16.057068971960227,0.009264046009205718,0.1667495858455721,5,35854.039797846315
6.5,14,18.39711232825521,0.6926919887319225,0.17347660094811385,5,38247.94184631259
6.5,15,14.750024962194967,0.9044358817796143,0.11230241146999098,5,37142.047364902595
7.0,1,3.527739730124466,0.9967355454789595,0.20946272475227395,5,39493.16355860147
7.0,2,18.296918021362,0.7247877982332662,0.2902941751390217,5,38779.95938172305
7.0,3,19.221406349389103,0.2973254555062259,0.20731206186351187,5,37208.8712977281
7.0,4,1.7069933615728772,1.9937485036918947,0.2510975051656213,5,39084.44387214766
7.0,5,14.999209407983557,0.4198111861911715,0.4490271447203569,5,37416.3733302734
7.0,6,4.102792809640143,0.38137544132733314,0.01827483392404744,5,36119.96874171996
7.0,7,1.3141727885670473,1.5510552333900212,0.2266444173740138,5,39186.837350361304
7.0,8,10.487805386551601,0.8815254938764563,0.200381530437663,5,38487.79431446272
7.0,9,3.6385626099054225,1.7235712420270346,0.47305773106681637,5,37034.12745432368
7.0,10,7.466186325595059,0.5414893462871075,0.3219997716195079,5,37683.527779720185
7.0,11,3.123051947323807,1.431944457694795,0.3294619709550757,5,37176.58141385569
7.0,12,0.5419198500696698,0.4439443238658989,0.1155373982940357,5,37667.32137627573
7.0,13,3.5708932410866723,1.3054922157037494,0.11909139052336326,5,36960.964018764986
7.0,14,1.9888278551869032,0.48634438199890817,0.3611334659278296,5,36842.72628536285
7.0,15,7.943670592369097,1.3361702731412923,0.10249214770791049,5,35733.54622280061
7.5,1,5.862954605220265,1.7926716370422395,0.006500961755368018,5,39983.89741214757
7.5,2,17.853434221539498,1.6348871234768818,0.17090867584893799,5,35147.07174392042
7.5,3,5.18846866862585,0.7593848163345338,0.29514747125740387,5,37597.53542005407
7.5,4,8.188233043824809,1.1040943617039605,0.21806326456765834,5,39133.12222782349
7.5,5,5.889315190838353,1.8969066139243134,0.3818028970798804,5,36299.89103524133
7.5,6,15.997105118946305,0.8504270089384669,0.011234654160058699,5,36800.41690719268
7.5,7,5.373547187698922,1.0832684293217338,0.31673910991307364,5,37985.49601471399
7.5,8,16.69860473598598,1.9688043614071042,0.2628450911513429,5,36032.45783413145
7.5,9,3.43358571696607,0.5446146530387379,0.009195338273733367,5,39209.329418623485
7.5,10,11.083560050315867,1.3028407767037284,0.4148709018536008,5,35480.92450038025
7.5,11,4.128425435212064,0.021991657316960955,0.06844281503440364,5,35721.406775137235
7.5,12,13.30073349092511,0.3507425572468992,0.4572059729624799,5,34295.45775054166
7.5,13,8.375410497841463,0.7662770564989949,0.25945885264141877,5,36397.60408194248
7.5,14,12.063042189327764,0.4906982193626419,0.19464780702098827,5,35452.46440497912
7.5,15,5.773874735413997,0.7113454329298983,0.35952295259212275,5,35313.21137449592
8.0,1,9.521008043981993,1.3273423307252963,0.468414869662379,5,39203.59431331665
8.0,2,14.651441944205006,0.42988075718151353,0.015591567530642336,5,36804.55277889206
8.0,3,1.028516269685007,0.9927324944024727,0.2984214244584446,5,39670.75139658722
8.0,4,6.684877816339217,1.5418244074916438,0.0532991265668859,5,37054.10503260876
8.0,5,9.90982632412397,1.376804792855472,0.2174136693018731,5,37046.76040888505
8.0,6,4.928040664782136,1.6382046353483994,0.3997079394844896,5,37876.020581367105
8.0,7,11.804613337381742,0.7219477938800536,0.045791036663317075,5,35606.18674364537
8.0,8,18.346271509244858,0.2736372618379228,0.4751186769104012,5,37010.34276883875
8.0,9,10.838018947567162,1.7458916717528166,0.3661124432047806,5,35786.44126677316
8.0,10,16.131222957228996,1.3175667334214347,0.34613828225892623,5,35508.76950497336
8.0,11,9.78849927286281,0.44241888363920445,0.4938340039983235,5,35220.081995101486
8.0,12,18.881186793732265,0.0788536227370118,0.35278758625784423,5,34177.57598149081
8.0,13,0.6789195717159768,1.3948405344936798,0.14867450368627538,5,35926.502869492426
8.0,14,18.487923907530607,1.9421164903307355,0.47213324455671696,5,32515.013304268075
8.0,15,16.890987970701406,0.6382009464865113,0.4144577370753387,5,34364.98763485793
8.5,1,0.7401526943098524,1.192539756964106,0.11500441864385152,5,39114.69751699218
8.5,2,14.49533543057523,0.13071268159788474,0.15764516891530517,5,35728.36070244772
8.5,3,10.789825847506744,1.581446329677927,0.15937625146603496,5,35582.841100506455
8.5,4,12.31726376364609,0.46591894950726753,0.01220039077826901,5,36446.1817480974
8.5,5,17.401977478018598,0.042538821700774276,0.4373508363420997,5,35306.45783297126
8.5,6,15.975664715473307,1.995868221066675,0.17535590772585508,5,35069.80425093266
8.5,7,15.343765778622538,0.8038618272184843,0.23993781015195442,5,34623.896093304866
8.5,8,19.681669383985902,1.5365468277290364,0.20888339108366688,5,34245.25598872492
8.5,9,8.427140045541403,1.475164603177783,0.11938857288415117,5,35860.36989550352
8.5,10,5.744779833081635,0.5926162409119802,0.11680387552495497,5,36875.5988751337
8.5,11,0.8418637927272377,0.03574786946682762,0.4938611948680158,5,38384.687389667415
8.5,12,13.592945653861397,0.43650777573012833,0.47498059197511266,5,35992.357082407616
8.5,13,15.726900288311041,0.17882200462451903,0.20879038789246418,5,32323.78101950422
8.5,14,3.3406789218415045,1.982337252273953,0.1158358506917217,5,35480.742469879675
8.5,15,18.854635482702513,1.299293297984737,0.30386839743942956,5,34882.91594167501
9.0,1,3.5305606401101652,0.4409724181403507,0.09321913107212726,5,37605.88519730918
9.0,2,15.591689471335066,0.7002505183334602,0.028921338281698183,5,36549.64439293549
9.0,3,15.164769514081826,1.3920412361075845,0.07694795316992753,5,36822.59866096519
9.0,4,16.316662499812356,0.4488811436733213,0.11190880741131154,5,33430.56240944374
9.0,5,11.601724156756223,0.18297367479550974,0.4387304313151902,5,35091.137229702385
9.0,6,5.312000851774121,0.25902984256560835,0.4443740399344886,5,35873.59887078319
9.0,7,11.017147412182787,0.17397351982282028,0.20422660653534935,5,34725.575541697166
9.0,8,7.45377034024628,0.5195075675206524,0.36171005684429247,5,36554.92295184075
9.0,9,4.403664038996227,1.3665175273191918,0.03806542974515009,5,35565.62019211826
9.0,10,17.024138280975375,0.9902930540279486,0.240293288663324,5,32976.66492260399
9.0,11,6.956184158043861,1.3560323051181271,0.28286598199789553,5,34441.797389620726
9.0,12,5.3405654033884264,1.757259972710316,0.39871301080346405,5,33554.9603252537
9.0,13,17.34588401919605,1.4167259534300696,0.418506664181836,5,32826.11036536218
9.0,14,13.949429233385672,1.3602815435206008,0.30930568910759215,5,34119.454785251015
9.0,15,17.61741518397857,1.743687055490464,0.014623641517279573,5,32378.541025687526
9.5,1,16.516335011295254,0.2577397349468904,0.16755942712957095,5,36625.257238912614
9.5,2,16.359340482381242,1.6642683559154838,0.2537338668804181,5,34510.1093228024
9.5,3,0.1277174343366716,0.5740762663498256,0.3084634591878711,5,36921.3162953689
9.5,4,5.196071621283195,1.2680114061992227,0.26999268985792774,5,35821.43464171632
9.5,5,15.596907903022872,0.21396127765391681,0.380513951251014,5,34605.04924044841
9.5,6,6.837443320773722,1.2652437862678962,0.46601405275500873,5,35202.672698128066
9.5,7,2.050194559813585,1.8744569744729023,0.3439428611504067,5,35472.153020570084
9.5,8,14.163441772905632,0.1347012029375434,0.29108523008813664,5,35175.42842950364
9.5,9,6.917661139059135,1.2418310355349542,0.022871016906256425,5,34508.780593085416
9.5,10,0.4917383291760302,0.04424710305799451,0.16180510957477062,5,36373.605448078975
9.5,11,9.772863808093316,1.5408148356155864,0.3416476883032526,5,35582.475909169996
9.5,12,19.942490003154223,0.8523626044719459,0.22569351216483774,5,33473.21581806245
9.5,13,3.2724764238333837,1.5896190974998587,0.3468411128907443,5,32982.66906299451
9.5,14,5.465190539964187,1.9017271245008207,0.07552894589045012,5,32354.309086115732
9.5,15,8.646696020852039,1.8872318403351978,0.20986365846306115,5,34314.04242943652
10.0,1,5.484304046973401,1.9679552959196565,0.2046670031575215,5,34005.121492315826
10.0,2,17.88198407358269,0.45990921178217237,0.10655235201254165,5,34954.36459694422
10.0,3,7.370526874475223,1.728716499679274,0.23660495334577858,5,35409.6891887703
10.0,4,19.363868558294435,0.3710510314062423,0.4343115839778054,5,33653.216295228915
10.0,5,16.895664562337753,1.5220479818859978,0.3131101608157077,5,33170.31439212529
10.0,6,2.6248975536477515,0.06505235898250383,0.4604239239078434,5,34525.57033570252
10.0,7,9.630447030251002,0.23461637792478895,0.06259289610127522,5,34496.94609294237
10.0,8,13.711305744579427,0.8606117897989254,0.10026236335016836,5,34789.26475693521
10.0,9,11.639428038287976,0.5379868088701953,0.3987795503185941,5,34081.96304796677
10.0,10,6.207239178471475,0.9104402981636024,0.005810269954050318,5,34594.18567679094
10.0,11,9.59877669434247,1.2000410962386074,0.14583128935465162,5,34355.3458278694
10.0,12,13.899637722530851,1.7202447943784092,0.3899254944466749,5,32679.128060432507
10.0,13,2.0986035683634974,0.48409003172505494,0.4933312966335732,5,34772.43369862391
10.0,14,2.8499108580302646,0.9977763069027121,0.30907786715905955,5,33236.693048502144
10.0,15,0.19541694838367318,0.6529226164879838,0.2588558216923557,5,32242.9439956461
10.5,1,1.757329982896667,0.7012538624183615,0.016601554395683282,5,36444.3512604208
10.5,2,2.654315080861207,1.1350816965231163,0.34473248456863287,5,36326.53848699822
10.5,3,16.011733982181656,0.4003004884896202,0.08374129112953488,5,34281.29514962401
10.5,4,14.129514529738023,0.06317228965128407,0.4681061231218449,5,35319.95465624581
10.5,5,1.0394256730294482,1.082592670602141,0.3545302597254582,5,34784.232816149575
10.5,6,16.034561661395838,0.6789003850856121,0.4074125568732561,5,32971.9422825237
10.5,7,1.6022969276935028,1.7896333121210553,0.2737961880768681,5,34606.00868370001
10.5,8,12.871553903930499,1.0528053218722264,0.36579476087766594,5,32086.266341500817
10.5,9,1.6325996406117915,0.1207041679811276,0.12355161700507322,5,35946.18839031588
10.5,10,15.793970142849583,1.3174155510017522,0.2490978582265695,5,33166.644518647096
10.5,11,11.107271018752625,1.4384035565445277,0.11422737066564936,5,34040.78465502095
10.5,12,13.604564848625827,0.1443968179583517,0.015326251102903032,5,32595.404592580056
10.5,13,5.153657770224274,0.9252459134786326,0.43413625270419026,5,32272.064055557537
10.5,14,8.509866688961507,0.6918699850939258,0.18551938149230135,5,32037.160099191588
10.5,15,19.752991274721158,0.08021838282496496,0.4335157480612243,5,33329.64066848026
11.0,1,14.50515320830273,0.9733378828494057,0.4367116190408303,5,32142.722825694476
11.0,2,18.01403728022517,0.8434418537469108,0.1384138986175258,5,33007.17015402929
11.0,3,4.213243780113332,1.2459331671269656,0.3157801100462603,5,34518.54437897537
11.0,4,14.66226044830562,0.2631353702545196,0.3579124823410443,5,33599.44990126572
11.0,5,9.845557128960696,0.4944621488063541,0.4353749506362557,5,34342.01571637612
11.0,6,8.90610510005331,1.0296347078593804,0.17961668469988284,5,34960.33184182075
11.0,7,7.821630733035214,1.938824644670575,0.12906671635056377,5,32964.66790399036
11.0,8,13.134733290825844,0.6503801284493897,0.3867365628433003,5,34623.86697576097
11.0,9,1.4699349466002531,0.3395158101750815,0.25988697427800883,5,34525.70108361324
11.0,10,6.7400635286257256,1.657766731765219,0.21544376183090297,5,32240.464189832368
11.0,11,14.135544337708916,0.3340838158018997,0.08380960814415883,5,34069.49519144408
11.0,12,0.7334285386708594,1.472804030131281,0.33190226381090254,5,31909.79471385647
11.0,13,16.113403059001065,1.1707087287935043,0.4341356402566293,5,31575.760119822735
11.0,14,4.1168242007353655,0.22383923879545575,0.1348748057584948,5,33060.57543936369
